Rating,# words,# pics,Days since review,Useful
4,115,0,1101,Not Useful
4,107,0,1201,Not Useful
4,20,0,1152,Not Useful
5,85,0,792,Not Useful
4,16,0,1094,Not Useful
4,19,0,820,Not Useful
2,138,0,1710,Not Useful
3,47,0,881,Not Useful
4,28,1,1252,Not Useful
2,42,0,756,Not Useful
4,84,0,1082,Slightly Useful
4,127,0,2097,Slightly Useful
3,51,0,1471,Not Useful
3,36,0,982,Not Useful
5,63,0,1364,Slightly Useful
4,144,0,895,Not Useful
1,76,0,1113,Slightly Useful
4,42,0,1532,Not Useful
2,64,0,1160,Not Useful
3,44,0,1162,Not Useful
5,41,0,874,Not Useful
2,39,0,765,Not Useful
3,37,0,1098,Not Useful
4,118,0,1149,Not Useful
4,134,0,1604,Not Useful
4,33,0,1820,Not Useful
4,44,0,1831,Not Useful
5,78,0,2890,Slightly Useful
2,217,0,2092,Not Useful
2,67,0,1053,Not Useful
2,39,0,1575,Slightly Useful
2,207,0,1180,Slightly Useful
4,116,0,1399,Not Useful
2,44,0,1011,Not Useful
3,105,0,2463,Moderately Useful
4,73,0,2346,Not Useful
3,187,0,2167,Not Useful
2,103,0,2572,Slightly Useful
4,135,0,1110,Not Useful
4,37,0,1083,Not Useful
4,23,0,1434,Not Useful
4,43,0,1802,Not Useful
5,196,0,2650,Slightly Useful
1,107,0,1112,Not Useful
2,229,0,1795,Not Useful
5,111,0,2733,Slightly Useful
2,44,0,1873,Not Useful
4,112,0,1928,Not Useful
2,125,0,1797,Not Useful
4,22,0,1942,Not Useful
1,85,0,1275,Not Useful
5,89,0,3100,Slightly Useful
5,142,0,2669,Slightly Useful
4,134,0,2569,Not Useful
4,93,0,3232,Slightly Useful
4,61,0,2239,Not Useful
4,71,0,2270,Not Useful
1,90,0,2457,Not Useful
4,117,0,2177,Not Useful
5,85,0,2158,Not Useful
4,65,0,2572,Not Useful
5,15,0,2513,Not Useful
5,112,0,2298,Not Useful
1,54,0,2652,Not Useful
5,87,0,1561,Not Useful
4,42,0,2526,Not Useful
5,27,0,1951,Not Useful
5,401,0,3018,Slightly Useful
3,183,0,2474,Not Useful
2,18,0,2744,Not Useful
1,419,0,2377,Not Useful
5,98,0,4102,Not Useful
5,282,11,174,Moderately Useful
4,151,4,144,Moderately Useful
5,119,4,195,Not Useful
4,153,0,199,Slightly Useful
5,88,8,292,Moderately Useful
3,47,0,139,Not Useful
4,177,1,222,Not Useful
4,292,4,410,Slightly Useful
4,134,0,299,Slightly Useful
4,57,5,292,Slightly Useful
5,33,0,200,Not Useful
5,378,11,379,Highly Useful
5,532,1,367,Not Useful
5,50,0,211,Not Useful
5,58,2,420,Not Useful
4,85,1,359,Not Useful
5,56,0,210,Not Useful
5,89,0,410,Slightly Useful
5,189,1,406,Slightly Useful
5,87,1,339,Not Useful
5,21,2,412,Not Useful
3,27,0,174,Not Useful
5,14,3,418,Not Useful
4,55,2,437,Not Useful
2,100,0,259,Not Useful
5,44,0,295,Not Useful
1,16,0,212,Not Useful
4,61,0,349,Not Useful
3,66,0,367,Not Useful
5,78,0,357,Not Useful
5,20,0,401,Not Useful
5,22,0,418,Not Useful
4,233,2,202,Not Useful
3,119,6,194,Not Useful
4,133,1,218,Not Useful
2,147,1,141,Slightly Useful
3,362,1,269,Slightly Useful
4,187,1,339,Slightly Useful
4,190,5,348,Slightly Useful
3,55,1,159,Not Useful
2,241,1,271,Slightly Useful
2,34,0,175,Not Useful
3,37,2,174,Not Useful
4,126,0,149,Not Useful
5,428,0,258,Moderately Useful
5,91,5,344,Not Useful
4,102,0,164,Not Useful
3,89,1,259,Not Useful
3,542,2,445,Slightly Useful
5,24,4,244,Not Useful
5,36,1,243,Not Useful
4,123,2,504,Slightly Useful
2,276,1,767,Highly Useful
4,314,2,768,Slightly Useful
2,54,0,243,Not Useful
1,59,0,213,Not Useful
4,34,4,524,Not Useful
1,106,0,370,Slightly Useful
1,125,0,459,Moderately Useful
2,105,0,323,Not Useful
4,27,0,174,Not Useful
2,155,0,521,Moderately Useful
5,39,0,197,Not Useful
1,39,0,356,Slightly Useful
5,101,0,199,Not Useful
1,401,1,321,Not Useful
5,213,0,571,Not Useful
5,22,0,323,Not Useful
3,124,0,643,Slightly Useful
1,298,0,260,Not Useful
5,157,3,804,Slightly Useful
5,99,1,784,Not Useful
5,311,1,755,Not Useful
1,137,0,498,Slightly Useful
4,152,0,256,Not Useful
5,36,0,372,Not Useful
1,59,0,454,Not Useful
5,172,0,698,Slightly Useful
3,37,1,674,Slightly Useful
2,117,0,479,Not Useful
5,23,0,428,Not Useful
3,646,0,707,Slightly Useful
2,54,0,515,Slightly Useful
5,161,0,418,Not Useful
2,236,0,711,Not Useful
5,42,0,498,Not Useful
5,36,1,713,Not Useful
4,150,0,731,Not Useful
5,70,0,509,Not Useful
5,72,0,516,Not Useful
2,934,10,815,Highly Useful
4,133,0,720,Not Useful
5,74,0,784,Not Useful
5,109,0,753,Not Useful
4,137,1,684,Not Useful
4,45,0,355,Not Useful
4,57,1,739,Not Useful
3,65,0,678,Slightly Useful
5,66,0,805,Not Useful
5,54,0,565,Not Useful
3,147,0,494,Not Useful
4,21,0,610,Not Useful
5,25,0,600,Not Useful
3,121,0,698,Not Useful
5,121,0,661,Not Useful
2,164,0,751,Slightly Useful
4,71,0,698,Not Useful
5,73,0,693,Not Useful
2,110,0,611,Slightly Useful
5,29,0,519,Not Useful
5,21,0,524,Not Useful
5,25,0,571,Not Useful
5,60,0,647,Not Useful
5,15,0,794,Not Useful
3,34,0,139,Not Useful
1,186,2,140,Not Useful
3,155,0,155,Not Useful
3,211,3,180,Not Useful
2,137,0,221,Slightly Useful
1,68,1,153,Not Useful
3,193,0,285,Not Useful
4,41,0,146,Not Useful
1,68,0,144,Not Useful
2,77,0,330,Not Useful
5,183,0,159,Not Useful
1,124,2,434,Not Useful
1,72,0,223,Not Useful
3,142,8,782,Slightly Useful
5,107,3,461,Not Useful
4,54,0,232,Not Useful
4,42,0,248,Not Useful
4,145,0,514,Not Useful
1,116,3,551,Not Useful
2,91,0,285,Not Useful
5,31,1,763,Not Useful
1,51,0,622,Slightly Useful
4,94,3,568,Not Useful
4,327,2,751,Not Useful
4,236,1,633,Slightly Useful
4,20,0,278,Not Useful
1,34,0,617,Not Useful
1,67,0,310,Not Useful
3,113,3,772,Not Useful
2,133,0,232,Not Useful
3,115,0,437,Not Useful
3,86,0,437,Not Useful
1,39,0,361,Not Useful
5,21,0,374,Not Useful
2,38,0,279,Not Useful
2,83,0,496,Not Useful
2,85,0,716,Slightly Useful
5,129,0,545,Not Useful
1,206,0,754,Slightly Useful
1,57,0,756,Slightly Useful
4,157,2,726,Not Useful
4,60,0,736,Not Useful
2,34,2,772,Not Useful
5,68,1,762,Not Useful
3,17,1,685,Not Useful
3,285,0,751,Not Useful
5,39,0,770,Not Useful
5,45,0,546,Not Useful
1,54,0,516,Not Useful
5,47,0,738,Not Useful
4,32,0,343,Not Useful
2,78,0,562,Not Useful
5,368,1,745,Not Useful
1,225,0,666,Slightly Useful
5,84,1,738,Not Useful
1,64,0,341,Not Useful
4,37,0,393,Not Useful
5,38,4,760,Not Useful
3,95,0,718,Not Useful
5,16,0,408,Not Useful
5,24,1,786,Not Useful
5,34,0,605,Not Useful
3,50,0,755,Not Useful
1,51,0,664,Not Useful
2,134,0,741,Slightly Useful
1,34,0,474,Not Useful
4,219,0,734,Not Useful
2,298,0,754,Not Useful
4,30,0,676,Not Useful
3,35,0,677,Not Useful
4,50,0,744,Not Useful
4,26,0,731,Not Useful
4,30,0,736,Not Useful
3,27,0,665,Not Useful
5,32,0,551,Not Useful
5,16,0,704,Not Useful
2,131,0,704,Not Useful
5,54,0,756,Not Useful
3,52,0,756,Not Useful
1,14,0,575,Not Useful
2,22,0,713,Not Useful
2,19,0,720,Not Useful
4,179,0,621,Not Useful
1,41,0,738,Not Useful
5,75,0,768,Not Useful
1,74,0,754,Slightly Useful
1,273,0,746,Not Useful
1,192,0,772,Not Useful
1,238,0,737,Not Useful
2,48,0,704,Not Useful
3,67,0,755,Not Useful
3,25,0,742,Not Useful
2,103,0,743,Not Useful
4,128,0,767,Not Useful
1,291,0,781,Not Useful
3,278,0,717,Not Useful
4,276,0,285,Not Useful
4,53,1,156,Slightly Useful
5,84,0,182,Not Useful
5,134,1,498,Slightly Useful
5,72,1,199,Not Useful
4,33,0,176,Not Useful
1,99,1,454,Moderately Useful
1,79,0,182,Not Useful
5,45,1,276,Not Useful
4,82,0,338,Slightly Useful
4,50,0,194,Not Useful
1,158,0,320,Not Useful
4,77,0,194,Not Useful
5,55,0,203,Not Useful
4,27,0,205,Not Useful
5,95,1,323,Not Useful
4,64,1,574,Not Useful
1,82,0,453,Slightly Useful
2,33,0,446,Slightly Useful
5,53,5,460,Not Useful
1,62,0,243,Not Useful
4,23,0,246,Not Useful
5,23,0,360,Not Useful
1,89,0,237,Not Useful
4,20,0,256,Not Useful
1,95,0,181,Not Useful
5,72,4,365,Not Useful
5,38,0,178,Not Useful
5,88,3,676,Not Useful
5,39,0,359,Not Useful
5,34,0,304,Not Useful
1,46,0,191,Not Useful
5,29,0,214,Not Useful
2,35,0,348,Not Useful
5,25,0,206,Not Useful
5,124,0,484,Not Useful
5,32,3,396,Not Useful
1,29,3,275,Not Useful
4,45,2,491,Not Useful
4,122,0,413,Not Useful
5,13,0,355,Not Useful
4,63,0,225,Not Useful
5,23,0,314,Not Useful
4,22,0,359,Not Useful
4,130,0,591,Not Useful
5,23,0,362,Not Useful
3,113,0,476,Slightly Useful
5,22,0,257,Not Useful
2,73,0,643,Not Useful
5,48,0,343,Not Useful
5,98,0,417,Not Useful
5,14,0,378,Not Useful
4,82,0,466,Not Useful
5,64,0,252,Not Useful
5,66,1,786,Not Useful
5,142,1,839,Not Useful
2,98,0,497,Not Useful
1,120,3,682,Not Useful
5,149,0,595,Not Useful
5,145,0,387,Not Useful
5,65,0,425,Not Useful
5,35,0,475,Not Useful
4,63,0,429,Not Useful
5,68,0,450,Not Useful
4,427,4,1296,Not Useful
5,36,0,431,Not Useful
4,49,0,433,Not Useful
4,31,0,555,Not Useful
4,10,2,1338,Not Useful
5,41,0,581,Not Useful
2,100,0,607,Slightly Useful
4,21,2,1002,Not Useful
5,105,0,468,Not Useful
5,72,0,536,Not Useful
5,22,0,521,Not Useful
3,39,0,585,Not Useful
5,43,0,346,Not Useful
5,61,0,377,Not Useful
5,31,0,404,Not Useful
4,47,0,388,Not Useful
5,25,0,600,Not Useful
5,19,0,405,Not Useful
5,246,0,594,Not Useful
5,37,0,749,Not Useful
5,36,0,426,Not Useful
4,60,0,459,Not Useful
3,101,2,1974,Not Useful
1,46,0,1070,Not Useful
3,39,0,815,Not Useful
5,52,0,534,Not Useful
4,50,1,1150,Not Useful
5,86,0,1088,Not Useful
5,125,0,768,Not Useful
1,197,0,325,Not Useful
3,154,0,884,Not Useful
5,16,0,762,Not Useful
5,29,0,549,Not Useful
1,323,0,888,Not Useful
5,19,2,1135,Not Useful
4,32,0,828,Not Useful
4,102,0,1187,Not Useful
4,176,0,1163,Not Useful
5,19,0,1383,Not Useful
5,62,0,933,Not Useful
5,132,0,854,Not Useful
4,117,0,1461,Slightly Useful
4,83,0,867,Not Useful
4,116,0,876,Not Useful
2,73,0,1475,Slightly Useful
5,44,0,667,Not Useful
5,37,3,1353,Not Useful
4,16,0,899,Not Useful
5,255,0,1068,Not Useful
4,241,1,2327,Slightly Useful
5,67,0,1477,Not Useful
1,99,0,895,Not Useful
4,120,0,2305,Not Useful
5,54,0,1126,Not Useful
4,206,3,2469,Not Useful
5,126,0,1270,Not Useful
4,40,0,1213,Not Useful
4,38,0,1238,Not Useful
2,110,0,1871,Slightly Useful
2,23,0,932,Not Useful
5,81,0,1712,Not Useful
3,97,0,1762,Not Useful
5,131,0,1921,Not Useful
4,19,0,1131,Not Useful
3,64,0,1964,Not Useful
4,86,0,1633,Not Useful
5,68,0,1157,Not Useful
5,42,0,1306,Not Useful
5,438,0,1418,Not Useful
2,272,0,2373,Not Useful
3,11,0,1537,Not Useful
4,77,0,2307,Not Useful
4,120,0,1567,Not Useful
2,60,0,2504,Not Useful
3,123,0,1388,Not Useful
5,65,0,2207,Not Useful
4,78,0,2331,Not Useful
3,61,0,2409,Not Useful
4,93,0,2501,Not Useful
3,25,0,1671,Not Useful
4,50,0,1731,Not Useful
2,173,0,2626,Not Useful
5,72,0,2403,Not Useful
5,134,0,2488,Not Useful
3,63,0,1826,Not Useful
4,28,0,1966,Not Useful
1,65,0,1875,Not Useful
1,15,0,2180,Not Useful
4,169,0,1745,Not Useful
4,56,0,2036,Not Useful
4,23,0,2154,Not Useful
1,44,0,1900,Not Useful
4,34,0,2222,Not Useful
5,306,0,1876,Not Useful
5,30,0,2592,Slightly Useful
4,29,0,2376,Not Useful
4,114,0,2300,Not Useful
1,74,0,1861,Not Useful
3,79,0,2625,Not Useful
2,58,0,1179,Not Useful
4,45,0,2461,Not Useful
5,62,0,2843,Not Useful
1,50,0,2203,Not Useful
4,56,0,2343,Not Useful
5,237,9,173,Moderately Useful
2,147,2,167,Not Useful
4,266,1,185,Not Useful
3,397,2,252,Moderately Useful
2,102,0,139,Not Useful
5,88,1,295,Not Useful
5,71,0,159,Not Useful
4,189,0,602,Moderately Useful
5,33,0,163,Not Useful
3,81,3,415,Not Useful
2,118,0,187,Not Useful
2,156,2,254,Not Useful
5,127,2,522,Not Useful
5,243,2,537,Not Useful
4,74,0,221,Not Useful
4,33,2,457,Not Useful
4,68,0,352,Not Useful
4,417,4,802,Slightly Useful
5,188,1,380,Not Useful
4,220,0,379,Not Useful
3,28,1,342,Not Useful
5,39,0,230,Not Useful
3,46,0,454,Not Useful
4,280,4,919,Moderately Useful
5,72,1,498,Slightly Useful
4,126,0,897,Slightly Useful
4,530,4,958,Moderately Useful
3,61,0,485,Not Useful
5,373,10,968,Slightly Useful
4,34,2,962,Not Useful
4,38,0,304,Not Useful
5,43,0,283,Not Useful
5,92,0,496,Not Useful
1,136,0,784,Moderately Useful
2,105,0,775,Slightly Useful
5,27,1,565,Not Useful
4,101,0,594,Not Useful
5,91,0,504,Not Useful
5,63,0,223,Not Useful
5,22,0,327,Not Useful
5,177,2,588,Not Useful
4,73,0,241,Not Useful
3,159,1,854,Slightly Useful
5,67,0,475,Not Useful
2,69,0,558,Not Useful
4,44,0,497,Not Useful
4,101,0,409,Not Useful
3,294,0,940,Slightly Useful
3,43,0,939,Not Useful
4,53,0,631,Not Useful
4,110,1,970,Not Useful
3,199,0,958,Not Useful
3,120,0,705,Not Useful
4,114,4,911,Not Useful
5,60,3,682,Not Useful
5,43,0,465,Not Useful
4,42,0,503,Not Useful
5,266,1,958,Not Useful
5,32,2,961,Not Useful
1,21,0,526,Not Useful
4,139,0,814,Slightly Useful
5,13,0,512,Not Useful
2,132,1,894,Not Useful
4,29,0,571,Not Useful
4,63,0,624,Not Useful
4,48,2,826,Not Useful
2,120,0,892,Slightly Useful
1,81,0,371,Not Useful
3,379,4,908,Slightly Useful
4,80,0,588,Not Useful
3,244,0,909,Slightly Useful
4,206,0,918,Not Useful
4,41,0,691,Not Useful
5,26,0,565,Not Useful
3,327,0,936,Slightly Useful
5,114,0,962,Slightly Useful
5,44,0,461,Not Useful
4,116,0,956,Slightly Useful
3,22,0,426,Not Useful
4,47,0,726,Not Useful
4,81,1,805,Not Useful
3,70,0,934,Not Useful
2,37,0,725,Not Useful
3,72,2,908,Not Useful
4,120,0,660,Not Useful
4,104,0,932,Not Useful
4,123,0,963,Not Useful
4,71,1,943,Not Useful
1,68,0,497,Not Useful
5,44,1,964,Not Useful
4,49,0,713,Not Useful
5,31,0,551,Not Useful
3,89,0,843,Not Useful
3,81,0,589,Not Useful
5,31,0,548,Not Useful
2,60,0,933,Slightly Useful
5,53,0,909,Not Useful
4,150,0,879,Not Useful
4,60,1,895,Not Useful
4,44,0,922,Not Useful
5,15,0,943,Not Useful
5,66,0,958,Not Useful
4,28,0,937,Not Useful
2,97,0,784,Not Useful
2,49,0,907,Not Useful
1,187,0,922,Not Useful
3,9,0,924,Not Useful
5,21,0,781,Not Useful
4,32,0,947,Not Useful
5,25,0,891,Not Useful
4,23,0,913,Not Useful
5,152,0,136,Not Useful
5,181,0,138,Not Useful
5,155,1,163,Not Useful
1,64,0,135,Not Useful
2,84,2,259,Not Useful
4,92,0,186,Not Useful
5,68,1,176,Not Useful
5,54,1,186,Not Useful
3,233,1,452,Slightly Useful
3,476,9,339,Slightly Useful
3,207,0,333,Slightly Useful
5,17,0,158,Not Useful
1,173,0,205,Not Useful
4,90,7,560,Slightly Useful
1,77,3,237,Slightly Useful
1,296,0,193,Not Useful
4,151,0,233,Not Useful
4,84,0,176,Not Useful
2,32,1,397,Not Useful
5,116,0,398,Not Useful
4,173,6,552,Not Useful
5,87,0,161,Not Useful
4,232,2,426,Not Useful
5,56,4,396,Not Useful
3,224,0,265,Not Useful
4,148,0,178,Not Useful
1,116,0,300,Slightly Useful
4,542,1,494,Moderately Useful
2,122,0,178,Not Useful
4,95,0,193,Not Useful
5,172,0,550,Slightly Useful
5,322,0,364,Not Useful
5,120,0,349,Not Useful
5,37,2,565,Slightly Useful
3,241,4,411,Slightly Useful
5,134,17,535,Not Useful
4,46,0,231,Not Useful
2,41,0,169,Not Useful
5,29,2,313,Not Useful
4,320,3,788,Slightly Useful
4,180,0,196,Not Useful
1,27,0,219,Not Useful
5,223,0,275,Slightly Useful
2,335,6,866,Slightly Useful
5,63,0,318,Not Useful
4,55,1,492,Not Useful
5,66,0,285,Not Useful
5,88,0,515,Not Useful
1,32,0,197,Not Useful
5,22,0,198,Not Useful
5,40,0,471,Not Useful
5,21,0,218,Not Useful
5,107,0,282,Not Useful
5,33,2,565,Not Useful
1,238,0,641,Slightly Useful
4,258,4,586,Not Useful
5,21,0,394,Not Useful
5,64,1,566,Not Useful
5,42,1,355,Not Useful
5,251,0,621,Not Useful
5,82,4,587,Not Useful
3,317,0,645,Not Useful
2,61,0,616,Not Useful
4,104,0,351,Not Useful
4,183,0,450,Not Useful
3,306,0,594,Not Useful
5,92,0,585,Not Useful
4,77,0,626,Not Useful
5,28,0,443,Not Useful
4,73,5,425,Not Useful
2,70,0,566,Slightly Useful
4,61,0,430,Not Useful
5,61,0,435,Not Useful
2,82,0,581,Not Useful
4,43,0,348,Not Useful
5,44,2,768,Not Useful
5,112,0,539,Not Useful
2,152,0,452,Not Useful
4,29,0,573,Not Useful
4,63,0,812,Not Useful
5,164,0,364,Not Useful
1,327,0,643,Not Useful
2,241,0,561,Not Useful
1,41,1,881,Slightly Useful
5,72,0,395,Not Useful
1,79,0,378,Not Useful
4,67,0,387,Not Useful
5,28,4,603,Not Useful
1,81,0,638,Not Useful
4,94,0,426,Not Useful
5,15,0,578,Not Useful
5,162,0,275,Not Useful
5,39,0,670,Not Useful
3,39,0,673,Not Useful
5,167,3,727,Not Useful
1,197,0,725,Not Useful
4,162,0,727,Not Useful
2,228,0,564,Not Useful
5,35,0,536,Not Useful
5,56,0,740,Not Useful
5,88,0,633,Not Useful
5,92,0,717,Not Useful
5,56,0,752,Not Useful
2,196,0,562,Not Useful
5,81,0,565,Not Useful
5,53,0,566,Not Useful
1,192,0,707,Not Useful
2,156,0,610,Not Useful
4,355,0,797,Not Useful
2,59,0,803,Not Useful
5,53,0,890,Not Useful
5,227,0,725,Not Useful
3,157,0,847,Not Useful
5,50,0,823,Not Useful
1,24,0,881,Not Useful
5,244,0,223,Not Useful
3,125,0,134,Not Useful
3,265,0,181,Not Useful
3,106,0,187,Not Useful
1,90,0,195,Not Useful
4,219,5,486,Slightly Useful
1,47,1,200,Not Useful
2,157,0,213,Not Useful
4,132,2,512,Not Useful
4,135,0,290,Not Useful
2,45,0,259,Not Useful
5,146,0,546,Slightly Useful
3,27,0,351,Not Useful
4,289,0,712,Not Useful
1,72,0,373,Not Useful
1,88,0,381,Not Useful
5,80,1,415,Not Useful
4,141,2,640,Moderately Useful
4,88,2,793,Not Useful
5,106,9,862,Slightly Useful
3,107,5,918,Slightly Useful
3,180,3,846,Not Useful
4,67,0,284,Not Useful
1,61,0,276,Not Useful
3,56,0,372,Not Useful
1,117,0,200,Not Useful
4,102,0,700,Not Useful
3,140,0,285,Not Useful
4,45,0,554,Not Useful
4,102,0,766,Not Useful
3,760,3,1073,Slightly Useful
4,12,0,544,Not Useful
5,32,0,344,Not Useful
3,100,0,539,Not Useful
5,49,1,532,Not Useful
1,263,0,739,Not Useful
1,24,0,234,Not Useful
3,97,1,481,Not Useful
2,269,0,565,Not Useful
2,37,0,362,Not Useful
5,25,2,540,Not Useful
5,56,0,355,Not Useful
3,122,1,782,Not Useful
4,133,2,1075,Not Useful
2,31,0,415,Not Useful
3,34,0,587,Not Useful
5,41,3,641,Not Useful
5,159,1,849,Not Useful
3,29,3,613,Not Useful
5,283,2,1234,Not Useful
5,59,0,375,Not Useful
1,70,0,423,Not Useful
5,21,1,379,Not Useful
1,239,0,257,Not Useful
5,94,4,955,Slightly Useful
1,71,0,651,Not Useful
3,171,5,1200,Not Useful
1,124,4,651,Not Useful
5,212,2,663,Not Useful
5,94,0,297,Not Useful
5,23,1,994,Not Useful
1,17,0,463,Not Useful
5,89,10,943,Not Useful
1,73,0,307,Not Useful
5,40,1,747,Not Useful
5,298,0,487,Not Useful
4,60,1,726,Not Useful
5,24,0,316,Not Useful
2,229,0,626,Not Useful
5,99,1,948,Not Useful
5,71,1,1101,Not Useful
4,75,0,820,Not Useful
4,56,0,748,Not Useful
4,278,16,1239,Slightly Useful
5,37,0,389,Not Useful
5,29,4,893,Slightly Useful
2,213,0,894,Slightly Useful
4,83,3,873,Not Useful
3,104,0,879,Not Useful
5,53,0,917,Not Useful
1,94,0,416,Not Useful
5,42,0,418,Not Useful
3,123,0,617,Not Useful
5,56,0,639,Not Useful
4,43,0,650,Not Useful
3,52,0,950,Not Useful
1,162,0,758,Not Useful
5,30,0,773,Not Useful
2,45,0,486,Not Useful
5,14,0,517,Not Useful
3,80,0,730,Not Useful
5,72,0,1176,Slightly Useful
5,107,0,993,Not Useful
5,45,0,822,Not Useful
5,247,0,1235,Moderately Useful
5,116,0,1220,Slightly Useful
5,48,2,994,Not Useful
4,106,0,1230,Slightly Useful
4,65,1,1205,Slightly Useful
5,86,4,1239,Slightly Useful
4,82,0,1191,Not Useful
5,80,2,1239,Not Useful
3,53,0,824,Not Useful
5,141,0,876,Not Useful
4,43,0,766,Not Useful
3,187,0,1169,Not Useful
4,90,0,819,Not Useful
1,72,0,658,Not Useful
4,115,0,1162,Not Useful
4,29,1,846,Not Useful
5,46,0,832,Not Useful
3,93,0,1035,Not Useful
5,15,0,1064,Not Useful
4,94,0,887,Not Useful
5,60,0,956,Not Useful
4,46,0,715,Not Useful
4,54,0,1231,Not Useful
4,60,0,1228,Not Useful
5,25,0,1053,Not Useful
4,65,0,1140,Not Useful
1,28,0,1224,Not Useful
5,56,0,1230,Not Useful
5,73,0,1132,Not Useful
3,117,0,1169,Not Useful
2,37,0,887,Not Useful
2,93,0,929,Not Useful
3,40,0,855,Not Useful
5,12,0,1193,Not Useful
2,111,0,921,Not Useful
4,21,0,932,Not Useful
3,17,0,937,Not Useful
5,17,0,972,Not Useful
3,175,0,1131,Not Useful
4,133,2,189,Extremely Useful
3,71,0,199,Not Useful
2,93,0,235,Not Useful
5,86,0,242,Slightly Useful
4,18,8,300,Not Useful
5,65,2,310,Not Useful
3,196,2,345,Not Useful
3,345,3,417,Moderately Useful
5,179,2,375,Not Useful
5,38,1,176,Not Useful
2,263,0,315,Slightly Useful
1,82,1,188,Not Useful
2,204,0,315,Slightly Useful
3,65,0,240,Slightly Useful
4,140,0,156,Not Useful
5,134,2,528,Not Useful
4,339,1,606,Highly Useful
2,172,0,415,Slightly Useful
5,70,0,238,Not Useful
4,62,3,316,Slightly Useful
5,69,3,278,Not Useful
5,59,1,404,Not Useful
4,41,1,524,Not Useful
4,175,0,563,Slightly Useful
4,213,0,599,Slightly Useful
3,271,0,397,Slightly Useful
4,28,1,560,Not Useful
5,124,0,577,Not Useful
5,76,0,335,Not Useful
4,35,0,264,Not Useful
5,37,0,507,Slightly Useful
3,48,0,270,Not Useful
5,24,0,284,Not Useful
3,79,0,447,Not Useful
5,38,0,280,Not Useful
5,25,0,347,Not Useful
5,589,3,539,Not Useful
4,221,0,577,Slightly Useful
5,24,3,705,Not Useful
2,185,0,769,Slightly Useful
4,203,3,821,Slightly Useful
5,24,0,372,Not Useful
5,50,1,560,Not Useful
5,13,0,398,Not Useful
2,120,0,362,Not Useful
5,63,1,848,Not Useful
5,65,14,908,Slightly Useful
4,24,0,648,Not Useful
4,83,0,867,Not Useful
5,314,0,746,Slightly Useful
1,285,0,704,Not Useful
3,59,0,585,Slightly Useful
5,38,3,1377,Not Useful
3,160,2,1325,Not Useful
4,80,0,467,Not Useful
3,64,0,561,Not Useful
5,101,2,713,Not Useful
5,42,0,747,Not Useful
4,41,1,717,Not Useful
3,67,0,764,Not Useful
5,38,0,523,Not Useful
5,36,1,753,Not Useful
3,471,0,884,Slightly Useful
5,20,0,537,Not Useful
3,179,1,1049,Not Useful
3,78,0,755,Not Useful
3,17,0,559,Not Useful
5,50,0,582,Not Useful
5,122,0,766,Not Useful
5,215,0,1326,Moderately Useful
5,186,0,927,Slightly Useful
4,68,1,869,Not Useful
